Customer_ID,Customer_Name,Gender,Age,City,State,Region,Signup_Date,Customer_Segment,Acquisition_Channel
CUST1432,Vikram Nair,Male,25,New Delhi,Delhi,North,2025-08-03,Standard,Organic Search
CUST1451,Aishwarya Sharma,Female,33,Patna,Bihar,East,2025-08-03,Enterprise,Organic Search
CUST1512,Meera Reddy,Female,45,New Delhi,Delhi,North,2025-08-03,Premium,Online
CUST1542,Swati Choudhury,Female,48,Kolkata,West Bengal,East,2025-08-03,Enterprise,Organic Search
CUST1847,Meera Sharma,Female,23,Surat,Gujarat,West,2025-08-03,Standard,Online
CUST1521,Kavita Das,Female,32,Bhopal,Madhya Pradesh,Central,2025-08-04,Premium,Social Media
CUST1663,Suresh Sharma,Male,40,Ahmedabad,Gujarat,West,2025-08-04,Standard,Social Media
CUST1973,Varun Verma,Male,30,Surat,Gujarat,West,2025-08-04,Premium,Social Media
CUST1485,Suresh Patel,Male,18,Mumbai,Maharashtra,West,2025-08-05,Premium,Organic Search
CUST1610,Neha Bose,Female,26,Nagpur,Maharashtra,Central,2025-08-05,Standard,Retail
CUST1913,Arjun Singh,Male,31,Hyderabad,Telangana,South,2025-08-06,Premium,Social Media
CUST1752,Aditya Joshi,Male,22,Pune,Maharashtra,West,2025-08-07,Premium,Online
CUST1867,Deepak Choudhury,Male,29,Pune,Maharashtra,West,2025-08-07,Premium,Social Media
CUST1213,Sanjay Iyer,Male,21,Pune,Maharashtra,West,2025-08-08,Standard,Referral
CUST1387,Rahul Nair,Male,23,Lucknow,Uttar Pradesh,North,2025-08-08,Premium,Social Media
CUST1555,Rohan Verma,Male,33,Chennai,Tamil Nadu,South,2025-08-08,Standard,Online
CUST1061,Kavita Iyer,Female,37,Jaipur,Rajasthan,North,2025-08-09,Premium,Retail
CUST1336,Rohan Sharma,Male,37,Chandigarh,Punjab,North,2025-08-09,Standard,Retail
CUST1351,Karthik Gupta,Male,29,Ahmedabad,Gujarat,West,2025-08-09,Standard,Online
CUST1455,Anil Reddy,Male,52,Bengaluru,Karnataka,South,2025-08-09,Enterprise,Online
CUST1914,Rahul Mehta,Male,39,Bhopal,Madhya Pradesh,Central,2025-08-09,Standard,Online
CUST1526,Swati Iyer,Female,46,Kochi,Kerala,South,2025-08-10,Premium,Online
CUST1569,Naveen Patel,Male,25,Kolkata,West Bengal,East,2025-08-10,Standard,Referral
CUST1638,Aishwarya Singh,Female,39,Nagpur,Maharashtra,Central,2025-08-10,Premium,Online
CUST1783,Aditya Nair,Male,39,Bhubaneswar,Odisha,East,2025-08-11,Standard,Online
CUST1180,Ananya Nair,Female,34,Chennai,Tamil Nadu,South,2025-08-12,Standard,Organic Search
CUST1107,Amit Kumar,Male,37,Pune,Maharashtra,West,2025-08-13,Standard,Social Media
CUST1116,Swati Verma,Female,41,Pune,Maharashtra,West,2025-08-13,Premium,Referral
CUST1201,Karthik Nair,Male,37,Chandigarh,Punjab,North,2025-08-13,Standard,Referral
CUST1346,Arjun Das,Male,36,Jaipur,Rajasthan,North,2025-08-13,Premium,Social Media
CUST1926,Sunita Sharma,Female,41,Kolkata,West Bengal,East,2025-08-13,Standard,Social Media
CUST1342,Aishwarya Bose,Female,38,Ahmedabad,Gujarat,West,2025-08-14,Standard,Social Media
CUST1371,Aishwarya Iyer,Female,37,Chennai,Tamil Nadu,South,2025-08-14,Standard,Email Campaign
CUST1384,Amit Choudhury,Male,24,Chandigarh,Punjab,North,2025-08-14,Standard,Email Campaign
CUST1461,Preeti Nair,Female,27,Mumbai,Maharashtra,West,2025-08-14,Standard,Online
CUST1883,Rohan Singh,Male,55,New Delhi,Delhi,North,2025-08-14,Standard,Online
CUST1964,Rohan Singh,Male,49,Mumbai,Maharashtra,West,2025-08-14,Standard,Organic Search
CUST1175,Rohan Mehta,Male,24,Mumbai,Maharashtra,West,2025-08-15,Premium,Referral
CUST1131,Pooja Joshi,Female,55,Kochi,Kerala,South,2025-08-16,Standard,Online
CUST1852,Amit Choudhury,Male,18,Lucknow,Uttar Pradesh,North,2025-08-16,Standard,Online
CUST1582,Preeti Das,Female,48,Patna,Bihar,East,2025-08-17,Standard,Online
CUST1588,Pradeep Iyer,Male,38,New Delhi,Delhi,North,2025-08-17,Standard,Retail
CUST1742,Deepak Patel,Male,41,Pune,Maharashtra,West,2025-08-17,Standard,Online
CUST1893,Kavita Rao,Female,42,Pune,Maharashtra,West,2025-08-17,Premium,Online
CUST1092,Sunita Joshi,Female,33,Bhopal,Madhya Pradesh,Central,2025-08-18,Premium,Online
CUST1202,Aditya Reddy,Male,38,Pune,Maharashtra,West,2025-08-18,Standard,Online
CUST1069,Tanvi Choudhury,Female,18,Bhopal,Madhya Pradesh,Central,2025-08-19,Standard,Online
CUST1307,Deepak Singh,Male,33,Hyderabad,Telangana,South,2025-08-19,Premium,Online
CUST1641,Rahul Singh,Male,37,Kochi,Kerala,South,2025-08-19,Premium,Online
CUST1024,Ritu Choudhury,Female,30,Indore,Madhya Pradesh,Central,2025-08-20,Standard,Online
CUST1232,Rohan Bose,Male,43,Hyderabad,Telangana,South,2025-08-20,Standard,Social Media
CUST1500,Sunita Kumar,Female,29,Bengaluru,Karnataka,South,2025-08-20,Standard,Social Media
CUST1534,Shreya Gupta,Female,19,Surat,Gujarat,West,2025-08-20,Standard,Social Media
CUST1764,Preeti Singh,Female,19,Surat,Gujarat,West,2025-08-20,Premium,Online
CUST1017,Aishwarya Gupta,Female,29,Chandigarh,Punjab,North,2025-08-21,Standard,Social Media
CUST1278,Naveen Rao,Male,28,Pune,Maharashtra,West,2025-08-21,Enterprise,Retail
CUST1738,Rohan Das,Male,24,Jaipur,Rajasthan,North,2025-08-21,Standard,Online
CUST1779,Kavita Verma,Female,29,Ahmedabad,Gujarat,West,2025-08-21,Standard,Online
CUST1865,Sneha Joshi,Female,22,Bengaluru,Karnataka,South,2025-08-21,Standard,Online
CUST1981,Sneha Reddy,Female,44,Bhubaneswar,Odisha,East,2025-08-21,Premium,Referral
CUST1505,Sneha Sharma,Female,37,Pune,Maharashtra,West,2025-08-22,Premium,Retail
CUST1838,Tanvi Mehta,Female,32,Kochi,Kerala,South,2025-08-22,Premium,Social Media
CUST1835,Deepak Sharma,Male,37,Indore,Madhya Pradesh,Central,2025-08-23,Enterprise,Organic Search
CUST1995,Priya Das,Female,25,Bhopal,Madhya Pradesh,Central,2025-08-23,Standard,Social Media
CUST1298,Tanvi Singh,Female,20,Lucknow,Uttar Pradesh,North,2025-08-24,Standard,Online
CUST1634,Aditya Sharma,Male,24,Indore,Madhya Pradesh,Central,2025-08-24,Standard,Online
CUST2000,Sneha Kumar,Female,21,Hyderabad,Telangana,South,2025-08-24,Premium,Social Media
CUST1118,Varun Choudhury,Male,20,Kochi,Kerala,South,2025-08-25,Enterprise,Retail
CUST1203,Preeti Bose,Female,38,Patna,Bihar,East,2025-08-25,Premium,Social Media
CUST1577,Sanjay Mehta,Male,31,Nagpur,Maharashtra,Central,2025-08-25,Premium,Online
CUST1246,Aditya Nair,Male,35,Bhopal,Madhya Pradesh,Central,2025-08-26,Standard,Retail
CUST1297,Arjun Singh,Male,41,Pune,Maharashtra,West,2025-08-26,Premium,Retail
CUST1517,Sunita Singh,Female,18,Mumbai,Maharashtra,West,2025-08-26,Standard,Social Media
CUST1736,Arjun Iyer,Male,49,New Delhi,Delhi,North,2025-08-26,Premium,Referral
CUST1957,Rohan Singh,Male,49,Pune,Maharashtra,West,2025-08-26,Standard,Email Campaign
CUST1081,Rohan Das,Male,28,Jaipur,Rajasthan,North,2025-08-27,Premium,Social Media
CUST1799,Rohan Joshi,Male,30,Mumbai,Maharashtra,West,2025-08-27,Standard,Retail
CUST1676,Manoj Rao,Male,37,Ahmedabad,Gujarat,West,2025-08-28,Standard,Social Media
CUST1801,Meera Kumar,Female,43,Bengaluru,Karnataka,South,2025-08-29,Standard,Organic Search
CUST1873,Anil Rao,Male,23,Kochi,Kerala,South,2025-08-29,Premium,Social Media
CUST1398,Divya Iyer,Female,42,Chandigarh,Punjab,North,2025-08-30,Enterprise,Social Media
CUST1987,Amit Iyer,Male,41,Lucknow,Uttar Pradesh,North,2025-08-30,Enterprise,Email Campaign
CUST1093,Deepak Joshi,Male,34,Surat,Gujarat,West,2025-08-31,Standard,Online
CUST1484,Swati Kumar,Female,23,Bengaluru,Karnataka,South,2025-08-31,Enterprise,Retail
CUST1572,Kavita Nair,Female,43,Bengaluru,Karnataka,South,2025-08-31,Standard,Online
CUST1652,Sanjay Rao,Male,24,Ahmedabad,Gujarat,West,2025-09-01,Standard,Organic Search
CUST1274,Deepak Gupta,Male,37,Bhopal,Madhya Pradesh,Central,2025-09-02,Premium,Social Media
CUST1862,Deepak Iyer,Male,28,Kolkata,West Bengal,East,2025-09-03,Premium,Social Media
CUST1625,Aishwarya Das,Female,26,Bengaluru,Karnataka,South,2025-09-04,Standard,Online
CUST1631,Meera Kumar,Female,35,Chennai,Tamil Nadu,South,2025-09-04,Standard,Online
CUST1697,Meera Choudhury,Female,34,Ahmedabad,Gujarat,West,2025-09-05,Standard,Social Media
CUST1070,Aishwarya Mehta,Female,28,Indore,Madhya Pradesh,Central,2025-09-06,Premium,Online
CUST1879,Kavita Reddy,Female,26,Ahmedabad,Gujarat,West,2025-09-06,Standard,Social Media
CUST1959,Aishwarya Mehta,Female,32,Chennai,Tamil Nadu,South,2025-09-06,Premium,Online
CUST1499,Sneha Rao,Female,37,Hyderabad,Telangana,South,2025-09-07,Standard,Email Campaign
CUST1589,Arjun Joshi,Male,25,Lucknow,Uttar Pradesh,North,2025-09-07,Standard,Online
CUST1594,Divya Bose,Female,19,Surat,Gujarat,West,2025-09-07,Premium,Organic Search
CUST1832,Sanjay Joshi,Male,36,Surat,Gujarat,West,2025-09-07,Standard,Retail
CUST1378,Tanvi Singh,Female,33,Kolkata,West Bengal,East,2025-09-08,Standard,Retail
CUST1833,Rohan Kumar,Male,39,Lucknow,Uttar Pradesh,North,2025-09-08,Standard,Social Media
CUST1440,Swati Patel,Female,36,Chandigarh,Punjab,North,2025-09-09,Standard,Online
CUST1557,Rahul Verma,Male,44,Pune,Maharashtra,West,2025-09-09,Premium,Retail
CUST1108,Neha Iyer,Female,40,Nagpur,Maharashtra,Central,2025-09-10,Standard,Retail
CUST1753,Preeti Verma,Female,26,Bhopal,Madhya Pradesh,Central,2025-09-10,Premium,Organic Search
CUST1933,Meera Reddy,Female,36,Indore,Madhya Pradesh,Central,2025-09-10,Premium,Online
CUST1252,Priya Kumar,Female,35,Pune,Maharashtra,West,2025-09-11,Standard,Social Media
CUST1528,Manoj Bose,Male,30,Bhopal,Madhya Pradesh,Central,2025-09-11,Premium,Online
CUST1808,Karthik Choudhury,Male,39,New Delhi,Delhi,North,2025-09-11,Premium,Referral
CUST1429,Rohan Choudhury,Male,19,Kolkata,West Bengal,East,2025-09-12,Standard,Social Media
CUST1448,Sanjay Reddy,Male,34,Kochi,Kerala,South,2025-09-12,Standard,Social Media
CUST1743,Suresh Kumar,Male,29,Patna,Bihar,East,2025-09-12,Premium,Retail
CUST1826,Aishwarya Das,Female,40,Bengaluru,Karnataka,South,2025-09-12,Standard,Retail
CUST1849,Vikram Kumar,Male,39,Bhopal,Madhya Pradesh,Central,2025-09-12,Standard,Social Media
CUST1947,Sneha Reddy,Female,26,Jaipur,Rajasthan,North,2025-09-12,Premium,Email Campaign
CUST1230,Amit Kumar,Male,22,Chandigarh,Punjab,North,2025-09-13,Standard,Organic Search
CUST1315,Neha Verma,Female,36,Lucknow,Uttar Pradesh,North,2025-09-13,Standard,Organic Search
CUST1126,Aditya Kumar,Male,18,New Delhi,Delhi,North,2025-09-15,Enterprise,Online
CUST1301,Manoj Singh,Male,34,New Delhi,Delhi,North,2025-09-15,Enterprise,Online
CUST1321,Manoj Joshi,Male,30,Bengaluru,Karnataka,South,2025-09-15,Premium,Social Media
CUST1604,Naveen Mehta,Male,25,Nagpur,Maharashtra,Central,2025-09-15,Premium,Online
CUST1701,Swati Kumar,Female,29,Ahmedabad,Gujarat,West,2025-09-15,Premium,Online
CUST1872,Anil Rao,Male,38,Mumbai,Maharashtra,West,2025-09-15,Premium,Online
CUST1044,Pooja Gupta,Female,24,Mumbai,Maharashtra,West,2025-09-16,Standard,Organic Search
CUST1251,Ritu Choudhury,Female,33,Kolkata,West Bengal,East,2025-09-16,Standard,Online
CUST1018,Swati Mehta,Female,40,Chandigarh,Punjab,North,2025-09-17,Enterprise,Organic Search
CUST1040,Amit Iyer,Male,26,Jaipur,Rajasthan,North,2025-09-17,Standard,Organic Search
CUST1259,Deepak Reddy,Male,33,Ahmedabad,Gujarat,West,2025-09-17,Premium,Retail
CUST1584,Arjun Sharma,Male,23,Bengaluru,Karnataka,South,2025-09-17,Premium,Social Media
CUST1886,Rahul Joshi,Male,35,Nagpur,Maharashtra,Central,2025-09-17,Standard,Social Media
CUST1014,Divya Singh,Female,45,New Delhi,Delhi,North,2025-09-18,Standard,Social Media
CUST1198,Sanjay Gupta,Male,27,Bhubaneswar,Odisha,East,2025-09-18,Standard,Referral
CUST1532,Varun Sharma,Male,32,Pune,Maharashtra,West,2025-09-18,Standard,Social Media
CUST1796,Meera Verma,Female,33,Patna,Bihar,East,2025-09-18,Standard,Social Media
CUST1176,Kavita Patel,Female,24,Jaipur,Rajasthan,North,2025-09-20,Standard,Referral
CUST1623,Manoj Sharma,Male,25,Kochi,Kerala,South,2025-09-20,Enterprise,Organic Search
CUST1114,Divya Sharma,Female,34,Kolkata,West Bengal,East,2025-09-21,Premium,Online
CUST1281,Rohan Reddy,Male,45,Bhubaneswar,Odisha,East,2025-09-21,Standard,Referral
CUST1595,Manoj Choudhury,Male,37,Hyderabad,Telangana,South,2025-09-21,Premium,Online
CUST1921,Rohan Bose,Male,28,Jaipur,Rajasthan,North,2025-09-21,Standard,Online
CUST1357,Sunita Sharma,Female,31,Lucknow,Uttar Pradesh,North,2025-09-22,Standard,Online
CUST1477,Suresh Das,Male,38,Bhopal,Madhya Pradesh,Central,2025-09-22,Premium,Social Media
CUST1618,Pooja Kumar,Female,43,Indore,Madhya Pradesh,Central,2025-09-22,Premium,Retail
CUST1992,Meera Bose,Female,32,Mumbai,Maharashtra,West,2025-09-22,Standard,Organic Search
CUST1265,Tanvi Bose,Female,33,New Delhi,Delhi,North,2025-09-23,Standard,Online
CUST1590,Rahul Gupta,Male,34,Jaipur,Rajasthan,North,2025-09-23,Enterprise,Referral
CUST1620,Kavita Reddy,Female,18,Jaipur,Rajasthan,North,2025-09-23,Standard,Social Media
CUST1693,Priya Joshi,Female,41,Bengaluru,Karnataka,South,2025-09-23,Standard,Organic Search
CUST1907,Manoj Reddy,Male,31,New Delhi,Delhi,North,2025-09-23,Standard,Social Media
CUST1667,Arjun Kumar,Male,38,Kochi,Kerala,South,2025-09-24,Premium,Online
CUST1922,Ananya Das,Female,40,Kochi,Kerala,South,2025-09-24,Standard,Social Media
CUST1404,Rohan Das,Male,32,Surat,Gujarat,West,2025-09-25,Standard,Social Media
CUST1605,Naveen Reddy,Male,33,Bhubaneswar,Odisha,East,2025-09-25,Standard,Organic Search
CUST1214,Sneha Gupta,Female,27,Hyderabad,Telangana,South,2025-09-26,Enterprise,Online
CUST1304,Anil Gupta,Male,45,Kolkata,West Bengal,East,2025-09-26,Standard,Referral
CUST1322,Amit Choudhury,Male,58,Kochi,Kerala,South,2025-09-26,Standard,Online
CUST1158,Rohan Joshi,Male,34,Bhubaneswar,Odisha,East,2025-09-27,Standard,Online
CUST1200,Manoj Mehta,Male,30,Nagpur,Maharashtra,Central,2025-09-27,Standard,Online
CUST1288,Sanjay Mehta,Male,43,Hyderabad,Telangana,South,2025-09-27,Standard,Social Media
CUST1558,Pradeep Joshi,Male,28,Ahmedabad,Gujarat,West,2025-09-27,Standard,Online
CUST1361,Anil Rao,Male,35,Bhopal,Madhya Pradesh,Central,2025-09-28,Enterprise,Online
CUST1685,Tanvi Rao,Female,34,Mumbai,Maharashtra,West,2025-09-28,Standard,Online
CUST1184,Amit Iyer,Male,28,Kochi,Kerala,South,2025-09-29,Standard,Organic Search
CUST1497,Aditya Choudhury,Male,35,Kolkata,West Bengal,East,2025-09-29,Standard,Online
CUST1724,Anil Sharma,Male,22,Nagpur,Maharashtra,Central,2025-09-30,Enterprise,Online
CUST1909,Pradeep Choudhury,Male,21,Indore,Madhya Pradesh,Central,2025-09-30,Premium,Social Media
CUST1381,Arjun Das,Male,24,Hyderabad,Telangana,South,2025-10-01,Standard,Email Campaign
CUST1656,Anil Patel,Male,37,Bhopal,Madhya Pradesh,Central,2025-10-01,Standard,Organic Search
CUST1471,Naveen Sharma,Male,30,Pune,Maharashtra,West,2025-10-02,Premium,Organic Search
CUST1287,Shreya Reddy,Female,24,Bhopal,Madhya Pradesh,Central,2025-10-03,Premium,Social Media
CUST1566,Tanvi Sharma,Female,31,Jaipur,Rajasthan,North,2025-10-03,Premium,Organic Search
CUST1583,Rohan Gupta,Male,20,New Delhi,Delhi,North,2025-10-03,Standard,Social Media
CUST1142,Sneha Singh,Female,38,New Delhi,Delhi,North,2025-10-04,Premium,Referral
CUST1773,Meera Singh,Female,37,Ahmedabad,Gujarat,West,2025-10-04,Standard,Online
CUST1848,Manoj Sharma,Male,22,Surat,Gujarat,West,2025-10-04,Standard,Referral
CUST1293,Karthik Sharma,Male,41,Hyderabad,Telangana,South,2025-10-05,Enterprise,Organic Search
CUST1677,Amit Iyer,Male,38,Mumbai,Maharashtra,West,2025-10-05,Standard,Online
CUST1934,Ritu Iyer,Female,36,Mumbai,Maharashtra,West,2025-10-05,Standard,Organic Search
CUST1219,Naveen Kumar,Male,30,Kolkata,West Bengal,East,2025-10-06,Standard,Online
CUST1349,Swati Iyer,Female,50,Bhubaneswar,Odisha,East,2025-10-06,Standard,Email Campaign
CUST1585,Aishwarya Reddy,Female,34,Mumbai,Maharashtra,West,2025-10-06,Premium,Retail
CUST1414,Aishwarya Mehta,Female,34,Jaipur,Rajasthan,North,2025-10-07,Premium,Online
CUST1452,Preeti Nair,Female,31,Surat,Gujarat,West,2025-10-07,Standard,Social Media
CUST1965,Aditya Iyer,Male,18,Ahmedabad,Gujarat,West,2025-10-07,Standard,Social Media
CUST1535,Rahul Rao,Male,26,Pune,Maharashtra,West,2025-10-08,Standard,Social Media
CUST1649,Suresh Verma,Male,30,Bhopal,Madhya Pradesh,Central,2025-10-08,Standard,Social Media
CUST1703,Sneha Verma,Female,28,Chennai,Tamil Nadu,South,2025-10-08,Standard,Online
CUST1711,Arjun Iyer,Male,36,Mumbai,Maharashtra,West,2025-10-08,Standard,Social Media
CUST1745,Kavita Das,Female,44,Lucknow,Uttar Pradesh,North,2025-10-08,Standard,Retail
CUST1022,Rohan Gupta,Male,45,Bhopal,Madhya Pradesh,Central,2025-10-09,Standard,Retail
CUST1113,Kavita Joshi,Female,20,Kolkata,West Bengal,East,2025-10-09,Standard,Online
CUST1370,Pradeep Das,Male,36,Bhopal,Madhya Pradesh,Central,2025-10-09,Standard,Retail
CUST1690,Preeti Rao,Female,42,Ahmedabad,Gujarat,West,2025-10-09,Enterprise,Online
CUST1772,Suresh Iyer,Male,39,Surat,Gujarat,West,2025-10-09,Standard,Online
CUST1046,Sneha Joshi,Female,37,Patna,Bihar,East,2025-10-10,Premium,Retail
CUST1117,Sanjay Reddy,Male,38,Pune,Maharashtra,West,2025-10-10,Standard,Referral
CUST1552,Kavita Mehta,Female,31,Ahmedabad,Gujarat,West,2025-10-10,Standard,Social Media
CUST1097,Arjun Iyer,Male,35,Chennai,Tamil Nadu,South,2025-10-11,Standard,Organic Search
CUST1235,Pradeep Verma,Male,34,Surat,Gujarat,West,2025-10-11,Standard,Referral
CUST1463,Aishwarya Iyer,Female,21,Lucknow,Uttar Pradesh,North,2025-10-11,Standard,Referral
CUST1719,Aishwarya Kumar,Female,20,Bengaluru,Karnataka,South,2025-10-12,Enterprise,Online
CUST1256,Deepak Rao,Male,33,Ahmedabad,Gujarat,West,2025-10-13,Enterprise,Social Media
CUST1352,Manoj Joshi,Male,25,Indore,Madhya Pradesh,Central,2025-10-13,Standard,Retail
CUST1687,Pooja Singh,Female,27,Chandigarh,Punjab,North,2025-10-13,Premium,Referral
CUST1167,Aishwarya Verma,Female,22,Nagpur,Maharashtra,Central,2025-10-15,Standard,Online
CUST1487,Meera Sharma,Female,68,Surat,Gujarat,West,2025-10-15,Premium,Retail
CUST1439,Preeti Reddy,Female,47,New Delhi,Delhi,North,2025-10-16,Enterprise,Social Media
CUST1624,Shreya Das,Female,33,Kolkata,West Bengal,East,2025-10-16,Standard,Online
CUST1326,Tanvi Nair,Female,41,Ahmedabad,Gujarat,West,2025-10-17,Enterprise,Email Campaign
CUST1580,Shreya Reddy,Female,41,New Delhi,Delhi,North,2025-10-17,Standard,Social Media
CUST1887,Preeti Patel,Female,48,New Delhi,Delhi,North,2025-10-17,Premium,Organic Search
CUST1901,Ritu Sharma,Female,27,Bhopal,Madhya Pradesh,Central,2025-10-17,Standard,Online
CUST1953,Neha Choudhury,Female,23,Bhubaneswar,Odisha,East,2025-10-17,Premium,Online
CUST1174,Anil Patel,Male,33,Ahmedabad,Gujarat,West,2025-10-18,Standard,Organic Search
CUST1447,Rohan Joshi,Male,48,Kolkata,West Bengal,East,2025-10-18,Standard,Retail
CUST1640,Neha Patel,Female,34,Nagpur,Maharashtra,Central,2025-10-18,Standard,Online
CUST1944,Priya Das,Female,32,Bhubaneswar,Odisha,East,2025-10-18,Standard,Referral
CUST1254,Priya Nair,Female,34,Chennai,Tamil Nadu,South,2025-10-19,Standard,Referral
CUST1457,Sunita Patel,Female,32,Kolkata,West Bengal,East,2025-10-20,Standard,Referral
CUST1465,Deepak Choudhury,Male,35,Indore,Madhya Pradesh,Central,2025-10-20,Premium,Retail
CUST1472,Kavita Gupta,Female,32,Bhopal,Madhya Pradesh,Central,2025-10-20,Premium,Online
CUST1751,Swati Singh,Female,29,Kochi,Kerala,South,2025-10-20,Premium,Retail
CUST1938,Sunita Iyer,Female,42,Nagpur,Maharashtra,Central,2025-10-20,Standard,Retail
CUST1945,Arjun Das,Male,18,Kolkata,West Bengal,East,2025-10-20,Standard,Retail
CUST1098,Ananya Bose,Female,35,Bengaluru,Karnataka,South,2025-10-21,Standard,Referral
CUST1170,Ananya Mehta,Female,33,Mumbai,Maharashtra,West,2025-10-21,Standard,Referral
CUST1464,Swati Gupta,Female,41,Bhopal,Madhya Pradesh,Central,2025-10-21,Premium,Referral
CUST1530,Amit Das,Male,40,Patna,Bihar,East,2025-10-21,Standard,Organic Search
CUST1073,Priya Singh,Female,38,Bengaluru,Karnataka,South,2025-10-22,Standard,Online
CUST1137,Deepak Bose,Male,27,Surat,Gujarat,West,2025-10-22,Standard,Social Media
CUST1344,Neha Joshi,Female,25,Bhopal,Madhya Pradesh,Central,2025-10-22,Premium,Online
CUST1437,Swati Bose,Female,37,Lucknow,Uttar Pradesh,North,2025-10-22,Premium,Social Media
CUST1622,Aditya Choudhury,Male,22,Kolkata,West Bengal,East,2025-10-22,Standard,Online
CUST1637,Divya Bose,Female,26,New Delhi,Delhi,North,2025-10-22,Premium,Social Media
CUST1827,Sanjay Nair,Male,32,Kolkata,West Bengal,East,2025-10-22,Standard,Social Media
CUST1110,Pradeep Gupta,Male,32,Mumbai,Maharashtra,West,2025-10-23,Standard,Social Media
CUST1360,Suresh Patel,Male,18,Hyderabad,Telangana,South,2025-10-23,Standard,Organic Search
CUST1525,Vikram Gupta,Male,28,Indore,Madhya Pradesh,Central,2025-10-23,Premium,Online
CUST1608,Pooja Kumar,Female,49,Bengaluru,Karnataka,South,2025-10-23,Standard,Retail
CUST1809,Pooja Gupta,Female,22,Jaipur,Rajasthan,North,2025-10-23,Premium,Online
CUST1858,Meera Verma,Female,40,Chandigarh,Punjab,North,2025-10-23,Enterprise,Organic Search
CUST1592,Tanvi Joshi,Female,32,Mumbai,Maharashtra,West,2025-10-24,Standard,Online
CUST1803,Shreya Mehta,Female,31,Bhopal,Madhya Pradesh,Central,2025-10-24,Standard,Online
CUST1917,Priya Sharma,Female,43,Mumbai,Maharashtra,West,2025-10-24,Standard,Online
CUST1216,Anil Singh,Male,36,Kochi,Kerala,South,2025-10-25,Premium,Online
CUST1380,Ritu Das,Female,41,Ahmedabad,Gujarat,West,2025-10-25,Standard,Social Media
CUST1578,Vikram Sharma,Male,32,Jaipur,Rajasthan,North,2025-10-25,Standard,Online
CUST1871,Rohan Rao,Male,34,Bhopal,Madhya Pradesh,Central,2025-10-25,Premium,Social Media
CUST1283,Pooja Das,Female,34,Pune,Maharashtra,West,2025-10-26,Premium,Online
CUST1997,Arjun Iyer,Male,39,Jaipur,Rajasthan,North,2025-10-26,Enterprise,Online
CUST1146,Sunita Joshi,Female,32,Mumbai,Maharashtra,West,2025-10-27,Standard,Retail
CUST1540,Manoj Choudhury,Male,38,Bhubaneswar,Odisha,East,2025-10-27,Standard,Retail
CUST1570,Manoj Kumar,Male,39,Hyderabad,Telangana,South,2025-10-27,Standard,Social Media
CUST1898,Priya Bose,Female,29,Pune,Maharashtra,West,2025-10-27,Standard,Retail
CUST1122,Vikram Joshi,Male,49,Pune,Maharashtra,West,2025-10-28,Standard,Social Media
CUST1442,Priya Kumar,Female,35,New Delhi,Delhi,North,2025-10-28,Premium,Online
CUST1647,Meera Gupta,Female,19,Surat,Gujarat,West,2025-10-28,Standard,Referral
CUST1916,Naveen Reddy,Male,32,Jaipur,Rajasthan,North,2025-10-28,Enterprise,Online
CUST1003,Arjun Gupta,Male,31,Patna,Bihar,East,2025-10-29,Standard,Organic Search
CUST1157,Sanjay Bose,Male,35,Lucknow,Uttar Pradesh,North,2025-10-29,Standard,Online
CUST1393,Tanvi Singh,Female,37,Kochi,Kerala,South,2025-10-29,Premium,Referral
CUST1586,Anil Nair,Male,36,Lucknow,Uttar Pradesh,North,2025-10-29,Premium,Online
CUST1782,Swati Das,Female,41,Kolkata,West Bengal,East,2025-10-30,Standard,Retail
CUST1859,Deepak Bose,Male,18,Jaipur,Rajasthan,North,2025-10-30,Standard,Referral
CUST1940,Divya Kumar,Female,40,Bengaluru,Karnataka,South,2025-10-30,Standard,Social Media
CUST1242,Manoj Gupta,Male,46,Chandigarh,Punjab,North,2025-10-31,Enterprise,Online
CUST1345,Tanvi Mehta,Female,30,Jaipur,Rajasthan,North,2025-10-31,Enterprise,Online
CUST1359,Kavita Kumar,Female,32,Patna,Bihar,East,2025-10-31,Standard,Online
CUST1949,Aishwarya Singh,Female,18,Kochi,Kerala,South,2025-10-31,Standard,Online
CUST1509,Deepak Choudhury,Male,24,Chennai,Tamil Nadu,South,2025-11-01,Enterprise,Social Media
CUST1976,Manoj Joshi,Male,40,New Delhi,Delhi,North,2025-11-01,Premium,Social Media
CUST1261,Meera Patel,Female,38,Bengaluru,Karnataka,South,2025-11-02,Standard,Email Campaign
CUST1911,Divya Patel,Female,32,Patna,Bihar,East,2025-11-02,Standard,Email Campaign
CUST1599,Rahul Verma,Male,33,Kolkata,West Bengal,East,2025-11-03,Enterprise,Retail
CUST1905,Manoj Singh,Male,34,Kochi,Kerala,South,2025-11-03,Premium,Retail
CUST1980,Rahul Nair,Male,27,Bhubaneswar,Odisha,East,2025-11-04,Standard,Online
CUST1005,Ananya Sharma,Female,27,Surat,Gujarat,West,2025-11-06,Standard,Online
CUST1191,Aditya Choudhury,Male,38,Ahmedabad,Gujarat,West,2025-11-06,Standard,Online
CUST1204,Sneha Bose,Female,46,Jaipur,Rajasthan,North,2025-11-06,Standard,Online
CUST1228,Divya Nair,Female,22,Chennai,Tamil Nadu,South,2025-11-06,Standard,Referral
CUST1721,Deepak Singh,Male,25,Pune,Maharashtra,West,2025-11-06,Standard,Retail
